name,birth,incoming_links,outgoing_links,page,latitude,longitude
Omar Khayyam, (1048–1131),Euclid:al-Khwārizmī:Avicenna:Apollonius of Perge:,Tusi:Nizami Aruzi of Samarcand:Al-Khazini:Edward FitzGerald:André Gide:John Wallis:Hafez:Saccheri:,/wiki/Omar_Khayyam,FILL,FILL
Hinduism (Upanishads),,,Arthur Schopenhauer:,/wiki/Upanishads,FILL,FILL
Quintilian,,,Augustine of Hippo:,/wiki/Quintilian,FILL,FILL
Carneades, (c. 214–129 BC),Arcesilaus:Plato:Diogenes of Babylon:,Philo of Larissa:Clitomachus:Sextus Empiricus:,/wiki/Carneades,FILL,FILL
John Philoponus, (early 6th century),Aristotle:,Jean Buridan:Bonaventure:Giovanni Pico della Mirandola:Galileo Galilei:,/wiki/John_Philoponus,FILL,FILL
Driesch,,,Maurice Merleau-Ponty:,/wiki/Hans_Driesch,FILL,FILL
Ernest Sosa, (born 1940),Roderick Chisholm:Jaegwon Kim:Nicholas Rescher:,John Greco:Brie Gertler:,/wiki/Ernest_Sosa,FILL,FILL
Christine Korsgaard,,,"Onora O'Neill, Baroness O'Neill of Bengarve:",/wiki/Christine_Korsgaard,FILL,FILL
Zupančič,,,Slavoj Žižek:,/wiki/Alenka_Zupan%C4%8Di%C4%8D,FILL,FILL
de Staël,,,Ralph Waldo Emerson:,/wiki/Germaine_de_Sta%C3%ABl,FILL,FILL
Herbert Feigl, (1902–1988),Hans Hahn:Hans Thirring:Karl Bühler:Moritz Schlick:,Donald Davidson:,/wiki/Herbert_Feigl,FILL,FILL
Samuel Beckett,,,Alain Badiou:,/wiki/Samuel_Beckett,FILL,FILL
Henry of Harclay, (1270–1317),John Duns Scotus:,William of Ockham:,/wiki/Henry_of_Harclay,FILL,FILL
Dubnow,,,Leo Strauss:,/wiki/Simon_Dubnow,FILL,FILL
Hendrik Lorentz,,,Albert Einstein:,/wiki/Hendrik_Lorentz,FILL,FILL
Wilfrid Sellars, (1912–1989),Rudolf Carnap:Immanuel Kant:Clarence Irving Lewis:Edmund Husserl:Martin Heidegger:Roy Wood Sellars:Gilbert Ryle:,Jay Rosenberg:Paul Churchland:Ray Brassier:Robert Brandom:Ruth Millikan:Annette Baier:Daniel Dennett:Bas van Fraassen:John McDowell:Richard Rorty:,/wiki/Wilfrid_Sellars,FILL,FILL
Melanie Klein,,,Cornelius Castoriadis:,/wiki/Melanie_Klein,FILL,FILL
Meade,,,John Rawls:,/wiki/James_Meade,FILL,FILL
Ralph Cudworth, (1617–1688),Plato:,Masham:Shaftesbury:,/wiki/Ralph_Cudworth,FILL,FILL
Plutarch,,,Proclus:,/wiki/Plutarch_of_Athens,FILL,FILL
Sigmund Freud, (1856–1939),,List of psychoanalysts:List of psychoanalytical theorists:,/wiki/Sigmund_Freud,FILL,FILL
Henry Harclay,,,William of Ockham:,/wiki/Henry_Harclay,FILL,FILL
Jesus of Nazareth,,,Thomas Jefferson:,/wiki/Jesus,FILL,FILL
Abarbanel,,,Leo Strauss:,/wiki/Isaac_Abarbanel,FILL,FILL
Niccolò Machiavelli, (1469–1527),Plutarch:Tacitus:Sallust:Petrarch:Marsilio Ficino:Gemistos Plethon:Xenophon:Ibn Khaldun:Dante Alighieri:Polybius:Livy:Thucydides:,Vincenzo Cuoco:Giulio Andreotti:Carl Schmitt:Hobbes:Spinoza:Rousseau:Marquis de Sade:Strauss:Gramsci:Hannah Arendt:David Hume:T. Schelling:Pareto:Bacon:Althusser:John Adams:Weber:Vico:Philip Pettit:Nietzsche:Hegel:Sismondi:Political realism:Waltz:Negri:Denis Diderot:Harrington:Edward Gibbon:,/wiki/Niccol%C3%B2_Machiavelli,FILL,FILL
Pierre Janet,,,William James:,/wiki/Pierre_Janet,FILL,FILL
Benveniste,,,Paul Ricœur:,/wiki/%C3%89mile_Benveniste,FILL,FILL
John Fisher,,,Edmund Burke:,/wiki/John_Fisher,FILL,FILL
Samuel Hartlib,,,Robert Boyle:,/wiki/Samuel_Hartlib,FILL,FILL
Theognis of Megara,,,Friedrich Nietzsche:,/wiki/Theognis_of_Megara,FILL,FILL
Paul Broca,,,John Fiske (philosopher):,/wiki/Paul_Broca,FILL,FILL
Jacques Lacan, (1901–1981),G.W.F. Hegel:Alexandre Kojève:Immanuel Kant:Aristotle:Karl Marx:Gaëtan Gatian de Clérambault:Jean Paul Sartre:Sigmund Freud:Salvador Dalí:Roman Jakobson:Georges Bataille:Claude Lévi-Strauss:Marquis de Sade:,Lacanian movement:Frantz Fanon:Éric Laurent:Jacques-Alain Miller:Alain Badiou:Elisabeth Roudinesco:Ljubljana school of psychoanalysis:Mari Ruti:Luce Irigaray:Peter Rollins:Louis Althusser:Julia Kristeva:Slavoj Žižek:,/wiki/Jacques_Lacan,FILL,FILL
Ernst Bloch (philosopher), (1885–1977),Paracelsus:Jacob Boehme:Karl Marx:Thomas Müntzer:Heinrich Rickert:G. W. F. Hegel:,Walter Benjamin:Theodor W. Adorno:Emmanuel Levinas:Jürgen Moltmann:Ernesto Balducci:Fredric Jameson:,/wiki/Ernst_Bloch_(philosopher),FILL,FILL
Abhinavagupta, (fl. c. 975–1025),,Lakṣmaṇagupta:Śambhunātha:Bhūtirāja:,/wiki/Abhinavagupta,FILL,FILL
Hobsbawm,,,Ernesto Laclau:,/wiki/Eric_Hobsbawm,FILL,FILL
James Mill, (1773–1836),Jeremy Bentham:Dugald Stewart:David Hartley:,John Stuart Mill:,/wiki/James_Mill,FILL,FILL
Seneca the Younger, (c. 4 BC–AD 65),Attalus:Zeno of Citium:Plato:Cleanthes:Chrysippus:Sotion:Epicurus:Publilius Syrus:,Cardinal Giovanni Colonna:Medieval philosophy:Tertullian:Michel de Montaigne:Marcus Aurelius:Albertino Mussato:Dante Alighieri:Martin of Braga:Baruch Spinoza:Augustine of Hippo:,/wiki/Seneca_the_Younger,FILL,FILL
Slavoj Žižek, (born 1949),Job:Chesterton:Spinoza:Schmitt:Adorno:Strauss:Schelling:Balibar:Badiou:Kant:Engels:Lacan:Lenin:Debenjak:Althusser:Dolar:Freud:Zupančič:Foucault:Hegel:Marx:Rancière:Benjamin:Laclau:Jameson:,Brooks:Dean:Rousselle:Santner:Tsipras:Horvat:Varoufakis:Fisher:Dolar:Zupančič:,/wiki/Slavoj_%C5%BDi%C5%BEek,FILL,FILL
Salvador Dalí,,,Jacques Lacan:,/wiki/Salvador_Dal%C3%AD,FILL,FILL
Roman Jakobson,,,Jacques Lacan:,/wiki/Roman_Jakobson,FILL,FILL
Claessens,,,Peter Sloterdijk:,/wiki/Dieter_Claessens,FILL,FILL
Orphism,,,Plato:,/wiki/Orphism_(religion),FILL,FILL
Adam Ferguson, (1723–1816),Montesquieu:,Karl Marx:Dugald Stewart:,/wiki/Adam_Ferguson,FILL,FILL
Ludwig Klages, (1872–1956),Busse:Nietzsche:Schopenhauer:Ibsen:Carus:Bachofen:Huch:Schuler:Goethe:George:Bahnsen:,Kahn:Hoffmann:Hesse:Schuler:Cassirer:Ewald:Cioran:Adorno:Cortázar:de:Löwith:Horkheimer:Lukács:Homburger:Guattari:Bataille:Lacan:Schultz:Kubin:Derrida:Agamben:Kronfeld:Foucault:Schneider:de Man:Lange:Habermas:Benjamin:Mann:Voigtländer:Heidegger:,/wiki/Ludwig_Klages,FILL,FILL
St. Maximus the Confessor,,,Johannes Scotus Eriugena:,/wiki/Maximus_the_Confessor,FILL,FILL
Karel Kosík, (1926–2003),Martin Heidegger:Karl Marx:Edmund Husserl:Georg Lukács:,reception theory:,/wiki/Karel_Kos%C3%ADk,FILL,FILL
Roger Sessions,,,Stanley Cavell:,/wiki/Roger_Sessions,FILL,FILL
Ludwig Andreas Feuerbach, (1804–1872),Hegel:Jacobi:Daub:Luther:Spinoza:Böhme:Schleiermacher:,Nietzsche:Buber:Marx:Darwin:Wagner:Freud:Malaka:Bauer:Engels:Stirner:,/wiki/Ludwig_Andreas_Feuerbach,FILL,FILL
Warren,,,Lysander Spooner:,/wiki/Josiah_Warren,FILL,FILL
Francis Place,,,John Stuart Mill:,/wiki/Francis_Place,FILL,FILL
Luce Irigaray, (born 1930),Jacques Derrida:Martin Heidegger:Sigmund Freud:Emmanuel Levinas:Jacques Lacan:Maurice Merleau-Ponty:,Catherine Malabou:Elizabeth Grosz:Judith Butler:,/wiki/Luce_Irigaray,FILL,FILL
Theaetetus,,,Plato:,/wiki/Theaetetus_(mathematician),FILL,FILL
Leo Strauss, (1899–1973),Oakeshott:Gierke:Lucretius:Spengler:Cassirer:Abarbanel:Al Farabi:Löwith:Aristotle:Dubnow:Kojève:Collingwood:Buber:Shestov:Barth:Thucydides:Tocqueville:Grene:Guttmann:Winckelmann:Comte:Riezler:Saadia Gaon:Heidegger:Leibowitz:Locke:Massignon:Talmud:Cassuto:Otto:Mendelssohn:Lessing:Durkheim:Reinhardt:Nietzsche:Hegel:Voegelin:al-Razi:Klein:Daube:Livy:Philo:Tacitus:Zeller:Barker:Spinoza:Rosenzweig:More:Glatzer:Hebrew Bible:Scholem:Kant:Maimonides:Cicero:Talmon:Plato:Aquinas:Founding Fathers:Altmann:Xenophon:Schmitt:Weber:Halevi:Hobbes:Socrates:Rousseau:Avicenna:Machiavelli:Husserl:Aristophanes:Montesquieu:Tawney:Goethe:Jacobi:Ebbinghaus:Cohen:Krauss:,Pangle:Wolfowitz:Wolin:Stoner:Lilla:Gildin:Blumenberg:Thomas:Fortin:Kojève:Kennington:Galston:Grant:Catherine Zuckert:Orwin:Liu:Riezler:Rorty:Pippin:Anastaplo:Goldwin:Davis:Bénéton:Harold Bloom:Gottfried:Ryn:Cropsey:Banfield:Arkes:Brann:Motzkin:Mansfield:Jonas:Mahdi:Arnhart:West:Kristol:Voegelin:Shell:Storing:Adler:Husain:Schall:Bellow:fr:Dry:Lefort:Michael Zuckert:Franco:Cantor:Butterworth:Allan Bloom:Meier:Masters:Rosen:Scholem:Velkley:Aron:Burger:Steiner:Manent:Pocock:Dannhauser:Fackenheim:Shulsky:Benjamin:Levin:Jaffa:Hitchens:Gan:Brague:Schmitt:Lerner:Pines:Drury:Anderson:Speier:Parens:Smith:Scruton:Berkowitz:de:Kinzel:Mendes-Flohr:Gadamer:Fukuyama:Benedict XVI:Lacan:McKeon:Momigliano:Bluhm:Tarcov:Berns:Hassner:Nussbaum:Hancock:Lampert:Žižek:Benardete:Novak:,/wiki/Leo_Strauss,FILL,FILL
Chekhov,,,Lev Shestov:,/wiki/Anton_Chekhov,FILL,FILL
Marquis de Lafayette,,,John Henry Newman:,"/wiki/Gilbert_du_Motier,_Marquis_de_Lafayette",FILL,FILL
Ernest Nagel, (1901–1985),John Dewey:Morris Raphael Cohen:Rudolf Carnap:,D. Hofstadter:H. Kyburg:M. Bunge:I. Levi:P. Suppes:,/wiki/Ernest_Nagel,FILL,FILL
Christian Hermann Weisse, (1801–1866),Georg Wilhelm Friedrich Hegel:Immanuel Hermann Fichte:Friedrich Wilhelm Joseph Schelling:,Hermann Lotze:,/wiki/Christian_Hermann_Weisse,FILL,FILL
Shelly Kagan,,,Derek Parfit:,/wiki/Shelly_Kagan,FILL,FILL
Christian Wolff (philosopher), (1679–1754),Zhu Xi:Gottfried Wilhelm Leibniz:Ehrenfried Walther von Tschirnhaus:Wang Yangming:René Descartes:Confucius:Baruch Spinoza:,Arthur Schopenhauer:de:Immanuel Kant:Johann Heinrich Samuel Formey:Søren Kierkegaard:Georg Friedrich Meier:Johann Peter Reusch:Georg Bernhard Bilfinger:Mikhail Lomonosov:Anton Wilhelm Amo:Johann Christoph Gottsched:Johannes Nikolaus Tetens:Emer de Vattel:Moses Mendelssohn:Alexander Gottlieb Baumgarten:Martin Knutzen:Adam Weishaupt:Michael Christoph Hanow:,/wiki/Christian_Wolff_(philosopher),FILL,FILL
Ibn Barrajan,,,Ibn Arabi:,/wiki/Ibn_Barrajan,FILL,FILL
Luis de Molina, (1535–1600),Augustine of Hippo:Thomas Aquinas:,Alvin Plantinga:William Lane Craig:Western Theology:,/wiki/Luis_de_Molina,FILL,FILL
Muhammad Iqbal, (1877–1938),Jami:Syed Mir Hassan:Sayyid Ali Hujwiri:Thomas Walker Arnold:Abd al-Karīm al-Jīlī:Bismil Azimabadi:Henri Bergson:Mir Sayyid Ali Hamadani:Johann Wolfgang von Goethe:Vladimir Lenin:Friedrich Nietzsche:Rumi:,Muhammad Ali Jinnah:Abul A'la Maududi:Ale Ahmed Suroor:Syed Jawad Naqvi:Dewan Mohammad Azraf:Muhammad Ishaq Madni:Pakistan Movement:Faiz Ahmed Faiz:Fateh Muhammad Malik:Khushwant Singh:Israr Ahmed:Ali Shariati:Islamic Republic of Pakistan:Muhammad Asad:,/wiki/Muhammad_Iqbal,FILL,FILL
Daube,,,Leo Strauss:,/wiki/David_Daube,FILL,FILL
Alfred Ayer, (1910–1989),Immanuel Kant:Vienna Circle:Karl Popper:Ludwig Wittgenstein:Bertrand Russell:Voltaire:David Hume:,Mihailo Marković:Peter Strawson:Peter Unger:Ted Honderich:R. M. Hare:,/wiki/Alfred_Ayer,FILL,FILL
Jean-Jacques Rousseau,,,Louis Althusser:,/wiki/Jean-Jacques_Rousseau,FILL,FILL
Friedrich August Wolf,,,Friedrich Schleiermacher:,/wiki/Friedrich_August_Wolf,FILL,FILL
Harry Frankfurt, (born 1929),Kant:Descartes:Wittgenstein:,Susan Wolf:J. David Velleman:Pamela Hieronymi:John Martin Fischer:,/wiki/Harry_Frankfurt,FILL,FILL
Jordan of Saxony,,,Albertus Magnus:,/wiki/Jordan_of_Saxony,FILL,FILL
Johann Heinrich Pestalozzi, (1746–1827),Jean-Jacques Rousseau:,Albert Einstein:Maria Montessori:,/wiki/Johann_Heinrich_Pestalozzi,FILL,FILL
Cornelius Jansen,,,Antoine Arnauld:,/wiki/Cornelius_Jansen,FILL,FILL
Charles Cooley,,,George Herbert Mead:,/wiki/Charles_Cooley,FILL,FILL
Zhuang Zhou,) (circa 300 BC),Zhou Era:Chinese thought:Yang Zhu:Laozi:Mozi:Confucius:Hui Shi:,Daoism:Zen:Aleister Crowley:Chinese Buddhism:East Asian philosophies:Alan Watts:,/wiki/Zhuang_Zhou,FILL,FILL
Anaximander, (c. 610 BC–c. 546 BC),Thales of Miletus:,Greek astronomy:Pythagoras:Democritus:Heidegger:Anaximenes:,/wiki/Anaximander,FILL,FILL
Ibn Arabi, (1164–1240),Ibn Masarra:Ibn al-Arif:Ibn Barrajan:Ibn Qasi:Hadith:Qur'an:al-Tamimi:Abu Madyan:,Jami:Yahya Efendi:Shah Waliullah:Abd al-Ghani:Sidi Bou Said:'Iraqi:al-Fanārī:Ibn Ajiba:Shabestari:Ahmed Mohammed al-Maqqari:Ni'matullah:Valsan:Nurbakhsh:Naquib al-Attas:al-Sha'rani:Ismail Hakki Bursevi:Schuon:al-Suyuti:Nasr:Qayṣarī:Fairuzabadi:Nursî:Hamzah Fansuri:Amuli:al-Shushtari:Guénon:al-Jīlī:Qunawi:Abdelkader:Mulla Sadra:Hamadani:Yusuf an-Nabhani:Ibn al-Farid:al-Alawi:Bitlisi:Corbin:Mahmoud:,/wiki/Ibn_Arabi,FILL,FILL
Emmanuel Levinas, (1906–1995),Kierkegaard:Marcel:Wahl:Vladimir Jankélévitch:Buber:Rosenzweig:Shestov:Husserl:Henri Bergson:Monsieur Chouchani:Descartes:Heidegger:Maimonides:,Lingis:Butler:Critchley:Dussel:B.-H. Lévy:Bauman:Llewelyn:Bernasconi:Derrida:Marion:Agamben:Ronell:Blanchot:B. Lévy:Finkielkraut:Putnam:Ricoeur:,/wiki/Emmanuel_Levinas,FILL,FILL
Giacomo Leopardi, (1798–1837),Pietro Giordani:Monaldo Leopardi:Baron d'Holbach:Plato:Lucretius:Lucian:Virgil:Torquato Tasso:Vittorio Alfieri:Ugo Foscolo:Homer:,Arthur Schopenhauer:Umberto Saba:Giosuè Carducci:Carlo Michelstaedter:Samuel Beckett:Philipp Mainländer:Miguel de Unamuno:Albert Camus:Francesco De Sanctis:Friedrich Nietzsche:,/wiki/Giacomo_Leopardi,FILL,FILL
Susan Isaacs,,,Cornelius Castoriadis:,/wiki/Susan_Sutherland_Isaacs,FILL,FILL
Shang,,,Confucius:,/wiki/Shang_dynasty,FILL,FILL
Beeckman,,,René Descartes:,/wiki/Isaac_Beeckman,FILL,FILL
Raymond Williams, (1921–1988),Louis Althusser:Karl Marx:Antonio Gramsci:,Terry Eagleton:Stuart Hall:Edward Said:,/wiki/Raymond_Williams,FILL,FILL
Evald Vassilievich Ilyenkov, (1924–1979),Hegel:Marx:Lenin:Vygotsky:Spinoza:Engels:,Lev Naumenko:Vasily Davydov:Valerij Kovalenko:Sergei Mareev:,/wiki/Evald_Vassilievich_Ilyenkov,FILL,FILL
Hermann Ulrici, (1806–1884),I. H. Fichte:G. W. F. Hegel:,George Sylvester Morris:A. Seth Pringle-Pattison:,/wiki/Hermann_Ulrici,FILL,FILL
Erhard Weigel,,,Samuel Pufendorf:,/wiki/Erhard_Weigel,FILL,FILL
Rudolf von Jhering, (1818–1892),F. C. von Savigny:Jeremy Bentham:Charles Darwin:,Karl Llewellyn:Philipp Heck:,/wiki/Rudolf_von_Jhering,FILL,FILL
Paul Grice, (1913–1988),Peter Strawson:Aristotle:,Kent Bach:Stephen Levinson:Dan Sperber:Stephen Neale:John Searle:Ernest Lepore:Stephen Schiffer:Jonathan Bennett:Peter Strawson:Deirdre Wilson:,/wiki/Paul_Grice,FILL,FILL
Thales of Miletus,,,Anaximander:,/wiki/Thales_of_Miletus,FILL,FILL
Pindar,,,Friedrich Nietzsche:,/wiki/Pindar,FILL,FILL
Zeno of Sidon, (1st century BC),Epicurus:Apollodorus:,Philodemus:,/wiki/Zeno_of_Sidon,FILL,FILL
Alexandre Koyre, (1892–1964),Edmund Husserl:Gaston Bachelard:Victor Delbos:André Lalande:Henri Bergson:François Picavet:Léon Brunschvicg:E. A. Burtt:,Alexandre Kojève:Nader El-Bizri:Thomas Kuhn:Paul Feyerabend:Abdel Rahman Badawi:,/wiki/Alexandre_Koyre,FILL,FILL
Józef Maria Bocheński,,,Arthur Prior:,/wiki/J%C3%B3zef_Maria_Boche%C5%84ski,FILL,FILL
Mohammed Abed al-Jabri,,,Enrique Dussel:,/wiki/Mohammed_Abed_al-Jabri,FILL,FILL
Radcliffe-Brown,,,Claude Lévi-Strauss:,/wiki/Alfred_Radcliffe-Brown,FILL,FILL
Ludwig von Westphalen,,,Karl Marx:,/wiki/Ludwig_von_Westphalen,FILL,FILL
Milesian school,,,Anaxagoras:,/wiki/Milesian_school,FILL,FILL
Paracelsus, (1493–1541),Neoplatonism:Johannes Trithemius:Marsilio Ficino:Pythagoreanism:Hermeticism:,Giorgio Agamben:Jane Bennett:Jan Baptist van Helmont:Adam Haslmayr:Thomas Muffet:Gabriel François Venel:Sir Thomas Browne:Franciscus Sylvius:,/wiki/Paracelsus,FILL,FILL
William Rankine,,,Pierre Duhem:,/wiki/William_Rankine,FILL,FILL
Iris Marion Young, (1949–2006),Jürgen Habermas:Jacques Derrida:Michel Foucault:Karl Marx:Simone de Beauvoir:Maurice Merleau-Ponty:,Seyla Benhabib:,/wiki/Iris_Marion_Young,FILL,FILL
Georges Sorel, (1847–1922),Ernest Renan:Paul de Rousiers:Aristotle:William Godwin:Pierre-Joseph Proudhon:Charles Darwin:Gustave Le Bon:Karl Marx:William James:Sigmund Freud:Hippolyte Taine:Henri Bergson:Alexis de Tocqueville:Giambattista Vico:Blaise Pascal:Vladimir Lenin:Friedrich Nietzsche:,Hubert Lagardelle:Michel Aflaq:Adolf Hitler:Walter Benjamin:Alain de Benoist:Carl Schmitt:Édouard Berth:Paolo Orano:Julius Evola:Benito Mussolini:Albert Camus:Vladimir Lenin:Curzio Malaparte:Antonio Gramsci:,/wiki/Georges_Sorel,FILL,FILL
Leo the Great,,,John of Damascus:,/wiki/Pope_Leo_I,FILL,FILL
Fredric Jameson, (born 1934),Hegel:Raymond Williams:Ursula K. Le Guin:Ernst Bloch:Walter Benjamin:Karl Marx:Theodor Adorno:Northrop Frye:Erich Auerbach:Kenneth Burke:Frankfurt School:György Lukács:Vladimir Lenin:Philip K. Dick:Darko Suvin:Jean-Paul Sartre:Louis Althusser:,Kim Stanley Robinson:Perry Anderson:Alexander R. Galloway:Mark Fisher:Slavoj Žižek:Gopal Balakrishnan:,/wiki/Fredric_Jameson,FILL,FILL
Bleuler,,,Carl Jung:,/wiki/Eugen_Bleuler,FILL,FILL
Sōseki,,,Watsuji Tetsuro:,/wiki/Natsume_S%C5%8Dseki,FILL,FILL
Ludwig Wittgenstein, (1889–1951),Johann Georg Hamann:Heinrich Hertz:Leo Tolstoy:William James:Fyodor Dostoyevsky:G. E. Moore:Otto Weininger:Bertrand Russell:Oswald Spengler:Piero Sraffa:Gottlob Frege:Augustine of Hippo:Arthur Schopenhauer:Karl Kraus:Hermann von Helmholtz:Adolf Loos:Søren Kierkegaard:Frank P. Ramsey:L. E. J. Brouwer:Ludwig Boltzmann:Georg Christoph Lichtenberg:Johann Wolfgang von Goethe:,Gilbert Ryle:Quentin Skinner:Ian Hacking:Vienna Circle:Stephen Toulmin:Jon Fosse:G. E. Moore:Bertrand Russell:James F. Conant:Alice Crary:Noam Chomsky:Rudolf Carnap:Saul Kripke:Hans Sluga:G. E. M. Anscombe:Peter Hacker:Alan Turing:Frank P. Ramsey:Thomas Kuhn:Norman Malcolm:Paul Feyerabend:John Searle:Daniel Dennett:Cora Diamond:Crispin Wright:James Tully:Talal Asad:,/wiki/Ludwig_Wittgenstein,FILL,FILL
Hugo Münsterberg,,,Morris Raphael Cohen:,/wiki/Hugo_M%C3%BCnsterberg,FILL,FILL
Constantin Pecqueur,,,Karl Marx:,/wiki/Constantin_Pecqueur,FILL,FILL
William Wollaston, (1659–1724),Cudworth:Clarke:Locke:Newton:Cumberland:Descartes:,John Conybeare:Samuel Johnson:John Clarke:,/wiki/William_Wollaston,FILL,FILL
Max Stirner, (1806–1856),Hegel:Epicurus:Fichte:Proudhon:Sade:Feuerbach:Goethe:Yang:Bauer:Smith:,Vaneigem:Gross:Armand:Mühsam:Tucker:Wilson:Mackay:Novatore:Read:Mencken:Camus:Black:Engels:Evola:Brassier:Newman:Igualada:Jünger:Brand:Landauer:Pisarev:Steiner:Marsden:Freud:Arrigoni:Goldman:Bahnsen:Byington:Marx:Adler:Reich:Schmitt:,/wiki/Max_Stirner,FILL,FILL
G. E. L. Owen,,,Martha Nussbaum:,/wiki/G._E._L._Owen,FILL,FILL
Mozi,) (c. 470 – c. 390 BC),,Zhuang Zhou:Chinese Buddhism:Logicians:Taoism:Eastern philosophy:,/wiki/Mozi,FILL,FILL
Lactantius,,,Augustine of Hippo:,/wiki/Lactantius,FILL,FILL
Hélène Metzger,,,Thomas Samuel Kuhn:,/wiki/H%C3%A9l%C3%A8ne_Metzger,FILL,FILL
Roland Barthes, (1915–1980),Nietzsche:Lacan:Bataille:Michelet:Lyotard:Marx:Saussure:Valéry:Sartre:Freud:,Benoît Peeters:James Wood:Michel Foucault:Gérard Genette:Susan Sontag:Stuart Hall:Jean Baudrillard:Eric de Kuyper:Philippe-Joseph Salazar:Julia Kristeva:,/wiki/Roland_Barthes,FILL,FILL
Alexander Herzen, (1812–1870),Proudhon:Hegel:Rousseau:Voltaire:,Nietzsche:Guevara:Bakunin:Marx:Lenin:Mao:Darwin:Sartre:Stalin:Engels:Berlin:Freud:Trotsky:Castro:Frankfurt School:Kropotkin:Goldman:,/wiki/Alexander_Herzen,FILL,FILL
David Wiggins, (born 1933),,John McDowell:Jonathan Westphal:Jonathan Dancy:,/wiki/David_Wiggins,FILL,FILL
Philippa Foot, (1920–2010),Aristotle:Ludwig Wittgenstein:Thomas Nagel:G. E. M. Anscombe:Thomas Aquinas:,Candace Vogler:Bernard Williams:Judith Jarvis Thomson:Rosalind Hursthouse:John McDowell:Michael Slote:,/wiki/Philippa_Foot,FILL,FILL
Franz Albert Schultz,,,Martin Knutzen:,/wiki/Franz_Albert_Schultz,FILL,FILL
Errico Malatesta, (1853–1932),Pierre-Joseph Proudhon:Mikhail Bakunin:Peter Kropotkin:Carlo Cafiero:Élisée Reclus:,anarchism in Argentina:Virginia Bolten:FORA:Élisée Reclus:Antonio Gramsci:,/wiki/Errico_Malatesta,FILL,FILL
Gottfried Wilhelm Leibniz,,,Robert Merrihew Adams:,/wiki/Gottfried_Wilhelm_Leibniz,FILL,FILL
Robert Nozick, (1938–2001),Immanuel Kant:H.L. Mencken:Ludwig Von Mises:Milton Friedman:Henry Hazlitt:Sidney Morgenbesser:Friedrich von Hayek:John Locke:John Stuart Mill:Carl Gustav Hempel:Edmund Gettier:Murray Rothbard:,Roderick Long:Thomas Ernest Woods Jr.:Rand Paul:Walter Block:Ron Paul:Hans-Hermann Hoppe:Jan Narveson:David Schmidtz:Stefan Molyneux:Thomas Sowell:Lew Rockwell:Tamar Gendler:,/wiki/Robert_Nozick,FILL,FILL
W. V. O. Quine, (1908–2000),Rudolf Carnap:Alfred Tarski:Vienna Circle:Pierre Duhem:A. N. Whitehead:Bertrand Russell:C. I. Lewis:B. F. Skinner:,Hao Wang:Donald Davidson:Roger Gibson:Daniel Dennett:David Lewis:Penelope Maddy:Hilary Putnam:Dagfinn Føllesdal:Noam Chomsky:Gilbert Harman:Peter van Inwagen:Richard Rorty:,/wiki/W._V._O._Quine,FILL,FILL
Nicholas Wolterstorff, (born 1932),Alvin Plantinga:Thomas Reid:William Harry Jellema:John Calvin:Abraham Kuyper:Augustine of Hippo:,Gary Chartier:David Claerbaut:Kendall Walton:,/wiki/Nicholas_Wolterstorff,FILL,FILL
Miguel de Unamuno, (1864–1936),Kierkegaard:Sarmiento:St. Augustine:Marcus Aurelius:Rousseau:Pascal:,Joxe Azurmendi:Txillardegi:José Ortega y Gasset:,/wiki/Miguel_de_Unamuno,FILL,FILL
Leskien,,,Ferdinand de Saussure:,/wiki/August_Leskien,FILL,FILL
Arthur Prior, (1914–1969),William Ernest Johnson:Charles Sanders Peirce:Józef Maria Bocheński:J. N. Findlay:Jan Łukasiewicz:,Max Cresswell:Robert Bull:Kit Fine:Ruth Barcan Marcus:John Lemmon:,/wiki/Arthur_Prior,FILL,FILL
Jean-Luc Nancy, (born 1940),Nietzsche:Hegel:Bataille:Lacoue-Labarthe:Schelling:Granel:Derrida:Blanchot:Freud:Baudelaire:Simone Weil:Heidegger:,Avital Ronell:Shaj Mohan:Lacoue-Labarthe:Karimi:Esposito:Derrida:Agamben:Werner Hamacher:Blanchot:Todd May:Claire Denis:Divya Dwivedi:,/wiki/Jean-Luc_Nancy,FILL,FILL
Genet,,,Jacques Derrida:,/wiki/Jean_Genet,FILL,FILL
Kurt Koffka, (1886–1941),Carl Stumpf:,Lev Vygotsky:Maurice Merleau-Ponty:Kurt Lewin:,/wiki/Kurt_Koffka,FILL,FILL
Eleusinian Mysteries,,,Plato:,/wiki/Eleusinian_Mysteries,FILL,FILL
Marmontel,,,John Stuart Mill:,/wiki/Jean-Fran%C3%A7ois_Marmontel,FILL,FILL
John Shelby Spong,,,Rudolf Bultmann:,/wiki/John_Shelby_Spong,FILL,FILL
Peter Hacker,,,Joseph Raz:,/wiki/Peter_Hacker,FILL,FILL
Brian Ellis,,,Frank Cameron Jackson:,/wiki/Brian_David_Ellis,FILL,FILL
Georg Friedrich Meier, (1718–1777),A. G. Baumgarten:,Immanuel Kant:,/wiki/Georg_Friedrich_Meier,FILL,FILL
Jean Cavaillès, (1903–1944),Bernard Bolzano:Léon Brunschvicg:,Gilles-Gaston Granger:Georges Canguilhem:Jean Hyppolite:Louis Althusser:Jules Vuillemin:,/wiki/Jean_Cavaill%C3%A8s,FILL,FILL
